"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Significant"
"Rce1",582.796136677452,-0.108671325348238,0.251306919628555,-0.432424723954518,0.665432751941422,0.999944754498866,"No"
"Senp6",1942.16486054745,-0.108606792699156,0.276446574050371,-0.392867204349462,0.694417565137943,0.999944754498866,"No"
"Msl3l2",109.893160364095,-0.108548930420454,0.55884693747879,-0.19423731820052,0.845990063572965,0.999944754498866,"No"
"H2bc24",26.5991282632773,-0.108453831386523,0.759619626430394,-0.142773866831443,0.886468776854196,0.999944754498866,"No"
"Adam17",1652.00257640638,-0.108415797572488,0.328751512658936,-0.329780376356668,0.741565916053175,0.999944754498866,"No"
"Tk1",2417.25495960087,-0.108382094121474,0.313846749299019,-0.345334448623562,0.729842951519698,0.999944754498866,"No"
"Isoc1",1402.98582802099,-0.108333926813539,0.414345830969072,-0.261457745478379,0.7937395306849,0.999944754498866,"No"
"Zfp871",1824.84206000815,-0.108262102402264,0.200632643109868,-0.539603629420255,0.589470413102683,0.999944754498866,"No"
"Susd6",779.517234402769,-0.108020965136111,0.210313385943692,-0.513619067333316,0.607518345973269,0.999944754498866,"No"
"Cetn3",1160.0597219704,-0.107945784413619,0.210617905742315,-0.512519503188334,0.608287474209654,0.999944754498866,"No"
"Zfp653",155.077661742902,-0.10794232041292,0.415124175161317,-0.260024173178961,0.794845127268865,0.999944754498866,"No"
"Tmem63b",1184.88405918274,-0.107898938105047,0.315451610989264,-0.342045925099806,0.732316331095574,0.999944754498866,"No"
"Apex1",2932.19307066555,-0.107796219448289,0.298161234542946,-0.361536668620021,0.717698298425776,0.999944754498866,"No"
"Cd200",185.555497505533,-0.107578079911041,1.49822541884042,-0.0718036675644599,0.942758154062542,0.999944754498866,"No"
"Zfp207",4449.16960417436,-0.107330940425911,0.167828995526403,-0.639525608130244,0.522481059988262,0.999944754498866,"No"
"Vldlr",1044.02024713898,-0.107184614662574,0.846455133479643,-0.126627638516356,NA,NA,"No"
"Kif21a",451.838700837373,-0.107122606347307,0.478881737665509,-0.223693237644677,0.822996008202958,0.999944754498866,"No"
"Arhgap5",2527.15191761919,-0.10709624434591,0.189847601990861,-0.564116919164803,0.572674564264147,0.999944754498866,"No"
"Echdc3",48.7264831723344,-0.107018838310799,0.903171919990504,-0.118492211662121,0.905677665816206,0.999944754498866,"No"
"Tmem39b",424.557731809998,-0.107011067643189,0.267482615064996,-0.400067374910275,0.68910689311275,0.999944754498866,"No"
"Nfatc2",30.3967390810416,-0.106508017106645,1.05575933114305,-0.100882856504172,0.919643452199197,0.999944754498866,"No"
"AW146154",66.2428455017137,-0.10643165851776,0.566156819540573,-0.187989713881973,0.850884714560386,0.999944754498866,"No"
"Rcor1",2039.29055509957,-0.106332172456743,0.264457868664504,-0.402076039535952,0.687628065847887,0.999944754498866,"No"
"Lrfn4",1273.20516893532,-0.10611331511677,0.324744553264186,-0.326759337609105,0.743849916498909,0.999944754498866,"No"
"Magt1",2180.328782782,-0.106012679762229,0.271854718037182,-0.389960786877826,0.696565543503448,0.999944754498866,"No"
"Hmces",678.150749846175,-0.105813504744199,0.342220524177586,-0.309196840249388,0.757171797339102,0.999944754498866,"No"
"Cpd",2767.69921414266,-0.105604720544378,0.306965556428352,-0.344027915617391,0.73082529239703,0.999944754498866,"No"
"Hnrnph3",456.414351508411,-0.105552821620243,0.233493512683825,-0.452058904793525,0.651226547766864,0.999944754498866,"No"
"Acbd3",1260.84444274524,-0.105499132852061,0.203529082736015,-0.518349178573648,0.604214666378503,0.999944754498866,"No"
"D630045J12Rik",671.228943074336,-0.10548148310138,0.440663820682281,-0.239369510612564,0.810819069878542,0.999944754498866,"No"
"Foxj2",695.610864151943,-0.105325074481379,0.376367439258017,-0.279846404059342,0.77959534816053,0.999944754498866,"No"
"Lmod1",106.680599333938,-0.105281920042036,1.17355164806634,-0.089712216940353,0.928515907377351,0.999944754498866,"No"
"Insr",724.716024710521,-0.105206666913497,0.305901251249162,-0.343923623992648,0.730903725027124,0.999944754498866,"No"
"Tmem18",445.90767581254,-0.10509757530451,0.376687284693116,-0.279004839226608,0.780241111013711,0.999944754498866,"No"
"Phf20",1273.59841990783,-0.1050460133204,0.260740273759295,-0.402876056720622,0.687039406094407,0.999944754498866,"No"
"Zfp410",621.257437301168,-0.104968386941221,0.296371314840084,-0.35417863229395,0.723205016005028,0.999944754498866,"No"
"Ap1b1",1887.91816715703,-0.104846336257059,0.244522941280602,-0.428779139118661,0.668083961534128,0.999944754498866,"No"
"Rai1",2888.77922094464,-0.104794336425573,0.257015946644125,-0.407734764297235,0.68346841184152,0.999944754498866,"No"
"Adgrl1",2371.07166650463,-0.104659377146748,0.382017938078617,-0.273964562169878,0.784111855363686,0.999944754498866,"No"
"Haus8",573.273804113087,-0.104589249612331,0.357761401754923,-0.292343581781852,0.770023940011396,0.999944754498866,"No"
"Cachd1",596.589529559734,-0.104569122785936,0.476230943748951,-0.219576497828458,0.826200996734188,0.999944754498866,"No"
"Dexi",160.49695484129,-0.10453413787892,0.379122918637048,-0.275726242704402,0.7827583378997,0.999944754498866,"No"
"Abcd2",33.0477920447991,-0.104518056107221,0.831578910646461,-0.125686275552575,0.89998026623074,0.999944754498866,"No"
"Mtrf1",133.038711322465,-0.104499865733266,0.488338741048868,-0.213990529419841,0.830554442556099,0.999944754498866,"No"
"Cenpl",331.771036340192,-0.104497847889082,0.249701188178866,-0.418491592495861,0.675587732318349,0.999944754498866,"No"
"Tmem59",2995.02512886853,-0.104079621039826,0.277684023157955,-0.374813141412255,0.707799440158133,0.999944754498866,"No"
"Aoc2",184.296428663242,-0.104060811797274,0.375627562500922,-0.277031885265392,0.781755623029355,0.999944754498866,"No"
"Fastkd3",465.228973190147,-0.103952463149866,0.358217679774142,-0.29019355832858,0.771668163997126,0.999944754498866,"No"
"Bcl9l",3735.74236091163,-0.103950575990388,0.429068228635389,-0.24227050397321,0.808570567476371,0.999944754498866,"No"
"Flad1",408.004087232958,-0.103939480198584,0.393211790729765,-0.264334596899249,0.791522103568061,0.999944754498866,"No"
"Osmr",796.43018474655,-0.103793438379893,0.660941236628182,-0.157038829820029,0.875214245971857,0.999944754498866,"No"
"Cdc42se2",1353.13380967364,-0.103784513302133,0.199937047257123,-0.519085955934241,0.603700801457486,0.999944754498866,"No"
"Cxcl16",25.4067625154186,-0.10375912043301,0.986582030171022,-0.105170292241207,0.916240683321525,0.999944754498866,"No"
"Ywhaq",7485.94159487632,-0.103586060993896,0.246370570822077,-0.420448191714843,0.674158069114727,0.999944754498866,"No"
"Rgl2",880.258246747523,-0.103579848554166,0.272109670257948,-0.380654786931965,0.703459422231151,0.999944754498866,"No"
"Lims1",3270.45993983631,-0.103536551124551,0.291011161203961,-0.355782062434319,0.722003783397614,0.999944754498866,"No"
"Calm1",7410.56455521644,-0.10347014594216,0.306217271176686,-0.337897812048813,0.735440196422571,0.999944754498866,"No"
"Tbc1d17",641.19620204671,-0.103262391237714,0.27612042728091,-0.37397592150131,0.708422230394426,0.999944754498866,"No"
"Ext1",1591.90431700089,-0.103208900189376,0.371425942250379,-0.27787208282776,0.781110554940102,0.999944754498866,"No"
"Pbk",1039.76621781693,-0.103136199047599,0.270297154830149,-0.381565981012298,0.7027833215707,0.999944754498866,"No"
"Akap11",2049.22229179651,-0.103113653396671,0.218779839601146,-0.471312409702172,0.637417654996463,0.999944754498866,"No"
"Prpf40b",540.009477920184,-0.10304474027452,0.201375160104768,-0.511705317681236,0.60885726388508,0.999944754498866,"No"
"Slc15a4",768.399948444564,-0.103041975457752,0.279175941814383,-0.36909332082154,0.712058167243341,0.999944754498866,"No"
"Ccdc78",11.4332809961355,-0.103027958869911,0.973507162216073,-0.10583174204428,0.91571585169792,NA,"No"
"Cep170b",1332.64752043818,-0.10298782559298,0.372388178297419,-0.276560405499033,0.782117671019886,0.999944754498866,"No"
"Zfp292",973.058861809996,-0.10288553149669,0.231615786843591,-0.444207767090454,0.656892377231975,0.999944754498866,"No"
"Nfia",415.44438136283,-0.102773353493557,0.626723809038262,-0.163985079250886,0.869742889833499,0.999944754498866,"No"
"Antxr1",1561.24850687929,-0.10276150762603,0.578298482083678,-0.177696312215395,0.858961481583392,0.999944754498866,"No"
"Akr1c13",38.1677704474165,-0.102678613510615,1.213968473088,-0.0845809555905754,0.932594540041746,0.999944754498866,"No"
"Nr2c2",739.48815916014,-0.102666851596371,0.198859302645337,-0.516278847560259,0.605659667542126,0.999944754498866,"No"
"Cir1",484.176597098846,-0.102651236683764,0.289267105917078,-0.354866608003436,0.722689525431433,0.999944754498866,"No"
"Plxnd1",729.324960262785,-0.10250399404696,0.906322383167232,-0.113098822174898,0.909952208770263,0.999944754498866,"No"
"Purg",175.097183088825,-0.102499280121027,0.397172150017879,-0.258072677342591,0.796350817818736,0.999944754498866,"No"
"Slc37a4",292.650779129266,-0.102493476577306,0.286997284790112,-0.35712350607171,0.720999347926315,0.999944754498866,"No"
"Ghdc",360.326262519776,-0.102476165626856,0.484138988174263,-0.211666831488421,0.83236696639765,0.999944754498866,"No"
"Prorp",338.934869853067,-0.102441684272519,0.41762710222798,-0.245294627015363,0.806228311715577,0.999944754498866,"No"
"Gipc1",1366.81131976944,-0.102417827355066,0.283393652084984,-0.361397746920431,0.717802132048603,0.999944754498866,"No"
"Tmem144",224.948420474949,-0.102381359315615,0.486766167201221,-0.210329653567095,0.833410392691342,0.999944754498866,"No"
"Wiz",2125.84766389439,-0.102366910865938,0.194997112175893,-0.524966291673077,0.599606624045345,0.999944754498866,"No"
"Polb",476.70408638672,-0.102356740978426,0.314491508623322,-0.325467423354257,0.744827334041275,0.999944754498866,"No"
"Ttc1",862.006905431624,-0.102267102101156,0.250292262637095,-0.40859074516992,0.682840023574107,0.999944754498866,"No"
"Sfxn1",3169.10519799689,-0.10220154599798,0.329075505781882,-0.310571720478402,0.756126228518039,0.999944754498866,"No"
"Mettl5",180.060834524025,-0.102157199280849,0.345491310030331,-0.295686740346322,0.767469324308417,0.999944754498866,"No"
"Mark4",629.616410209967,-0.102069342592755,0.264831027862679,-0.385413081754455,0.699931391959741,0.999944754498866,"No"
"Chsy3",19.7400144267142,-0.102012550035202,0.990124759329735,-0.103029996042376,0.917939164230585,0.999944754498866,"No"
"Ube2e1",592.243912908368,-0.101861459551352,0.335197020106125,-0.303885337402768,0.761215248923987,0.999944754498866,"No"
"Dpf2",1903.38437295662,-0.101737782984747,0.197935736608568,-0.513994010015185,0.607256178573699,0.999944754498866,"No"
"Sf3b6",928.32581652425,-0.101480433442641,0.267022141324278,-0.380045014017773,0.703912001182821,0.999944754498866,"No"
"Pde4b",538.364492605587,-0.101351227569718,0.600465958226395,-0.168787632639627,0.865963686475077,0.999944754498866,"No"
"Lamtor2",479.938811688966,-0.1013472179549,0.266506186032579,-0.380280921293552,0.70373689622853,0.999944754498866,"No"
"Mrpl57",644.316244327521,-0.101329590481136,0.268664446950152,-0.377160400757964,0.706054406513727,0.999944754498866,"No"
"Sh3bp5l",849.022606801192,-0.10125836093731,0.335474581244028,-0.301836164641201,0.762776960450065,0.999944754498866,"No"
"Psmb5",1758.27942209429,-0.101231591933797,0.344747160299317,-0.293640103796376,0.769032927600207,0.999944754498866,"No"
"Dusp11",2872.98049496461,-0.101120105581606,0.154542468131025,-0.654319209499582,0.512906172439637,0.999944754498866,"No"
"Rpl22",7068.21253006263,-0.101112791437914,0.265862510323512,-0.380319855232223,0.703707998563867,0.999944754498866,"No"
"Fbxo11",1653.46596733122,-0.101083080390157,0.228650484781271,-0.44208557216423,0.658427284406819,0.999944754498866,"No"
"Vps51",833.476760749976,-0.101082500997486,0.227567082715106,-0.444187708483444,0.656906878138569,0.999944754498866,"No"
"Egr2",46.4799458924202,-0.101077383332514,0.902465626782143,-0.112001366404301,0.910822323155197,0.999944754498866,"No"
"Ifitm3",2910.0375569583,-0.100974800638168,0.701776003728987,-0.143884658497333,0.885591550367362,0.999944754498866,"No"
"Ndufa2",1065.8040745358,-0.100910263899139,0.241867347993024,-0.417213256508065,0.67652242965097,0.999944754498866,"No"
"Crlf3",1060.13911699263,-0.100860174549692,0.247541759533505,-0.407447110094734,0.6836796323246,0.999944754498866,"No"
"Rragc",1948.97188123389,-0.100634426270037,0.26446671204211,-0.380518309820455,0.703560707654558,0.999944754498866,"No"
"Ndfip1",1571.06806903493,-0.100552451651914,0.162818650942331,-0.617573300539929,0.536856648934269,0.999944754498866,"No"
"Zfp174",55.5490657983317,-0.100501044728762,0.58400658923161,-0.172088888347978,0.86336764825891,0.999944754498866,"No"
"Med23",1143.21331463788,-0.100482148656863,0.232438272022328,-0.432296057712953,0.665526252056766,0.999944754498866,"No"
"Kif14",1020.5893442611,-0.100480703349511,0.175234204984354,-0.573408047581136,0.56636844266555,0.999944754498866,"No"
"Cdc42bpg",699.116889884222,-0.100480326951898,0.309628890534791,-0.324518576991792,0.745545460212889,0.999944754498866,"No"
"Rnaseh1",324.89758699172,-0.100445370106304,0.330597181640905,-0.303830085930401,0.761257344341286,0.999944754498866,"No"
"Tmem164",1760.38116829297,-0.100367716398613,0.281242410332292,-0.356872622020368,0.721187166360726,0.999944754498866,"No"
"Eif4a3",4520.19129614304,-0.100314240977563,0.187246601706548,-0.535733306042986,0.59214288160131,0.999944754498866,"No"
"Samd5",103.605657030622,-0.100287930166342,1.07280504884797,-0.0934819707215544,0.925520672248249,0.999944754498866,"No"
"Piga",355.671861270259,-0.100249821377396,0.27418082794556,-0.365633958174861,0.714638232160078,0.999944754498866,"No"
"Sh3gl1",1826.00289413608,-0.100137557108435,0.224991244093239,-0.445073129454481,0.656266906588843,0.999944754498866,"No"
"Pgghg",431.879739718257,-0.0999955006710571,0.466973385030279,-0.214135331641167,0.830441524092421,0.999944754498866,"No"
"Fam168a",1303.06651430781,-0.0999397012239228,0.348543836313504,-0.28673495500873,0.774315270663513,0.999944754498866,"No"
"Kif18b",1262.31576521829,-0.0999251053803723,0.283398832303996,-0.352595332055513,0.724391837597921,0.999944754498866,"No"
"E130311K13Rik",62.8828124549955,-0.0999173131035192,0.870436686005062,-0.114789868935899,0.908611679390849,0.999944754498866,"No"
"Rps4x",23017.113175915,-0.0998940228323718,0.151752334767208,-0.658270088467579,0.510364594760665,0.999944754498866,"No"
"Psmd6",1943.83078506745,-0.0997440531704274,0.318623370427732,-0.313046883649895,0.754245042914595,0.999944754498866,"No"
"Dnajc17",155.795302749181,-0.0996925747205657,0.434650706620765,-0.229362504654911,0.818587176329924,0.999944754498866,"No"
"Gpsm2",1335.62803435484,-0.0996062780019051,0.273258390507429,-0.364513154809046,0.715474852397862,0.999944754498866,"No"
"Prdm10",389.68318917798,-0.0994324179819032,0.256536578663348,-0.387595478586264,0.698315415430159,0.999944754498866,"No"
"Ndfip2",651.230791850144,-0.0992948428434174,0.42077599480053,-0.23598029372015,0.813447961723673,0.999944754498866,"No"
"Fdxacb1",125.046060896492,-0.0992696061173348,0.438478141148283,-0.226395792176477,0.820893600338083,0.999944754498866,"No"
"Rab4b",455.459100254855,-0.0992615276924239,0.309824661754893,-0.32037968549757,0.748680523256997,0.999944754498866,"No"
"Sdhc",2517.26923635565,-0.0991428579776543,0.228971602829061,-0.43299193765818,0.665020627015435,0.999944754498866,"No"
"Thoc2l",467.366496540812,-0.0991015117162003,0.327075062610685,-0.302993175099258,0.761895062764517,0.999944754498866,"No"
"Gm21451",1226.98970954581,-0.0990945938451741,0.71693774070244,-0.138219245855412,0.89006714509264,0.999944754498866,"No"
"Kctd21",63.9418699969914,-0.0990090750799865,0.522527545215613,-0.189481063699966,0.849715795242003,0.999944754498866,"No"
"Pnpla8",834.800924892239,-0.0988908530466013,0.30284090023119,-0.326543914547565,0.744012869500592,0.999944754498866,"No"
"Ceacam1",15.5612382046393,-0.098869602285856,1.36328579088723,-0.0725230197121849,0.942185686620538,NA,"No"
"Parp1",6602.79579503729,-0.0988654118347397,0.2846927737215,-0.347270534978364,0.72838808465487,0.999944754498866,"No"
"Sephs1",2293.27399147063,-0.0988569213864107,0.239218351690759,-0.413249738942289,0.679423649866496,0.999944754498866,"No"
"Mfsd3",106.581360433638,-0.0986453593054765,0.381928967259849,-0.258281952304398,0.796189313824131,0.999944754498866,"No"
"Cyp20a1",990.088758189019,-0.0985393167638473,0.193396818962695,-0.50951880849113,0.610388618105916,0.999944754498866,"No"
"Prkaca",3153.74901132304,-0.0984852673722798,0.288664925723309,-0.341175039279555,0.732971812960312,0.999944754498866,"No"
"Manbal",421.537194630494,-0.0984396667987076,0.278969634576593,-0.352868751999172,0.724186838092545,0.999944754498866,"No"
"Rev1",644.3538454122,-0.0980785146593005,0.244601570599728,-0.400972546573703,0.688440336478735,0.999944754498866,"No"
"Lrba",538.669127033805,-0.0979762516249009,0.403366786013429,-0.242896180404995,0.808085824575839,0.999944754498866,"No"
